user_id,username,name,description,location,created_at,followers_count,following_count,tweet_count,listed_count
239511965,hfalk14,Holly Falk-Krzesinski,"VP Research Intelligence at #Elsevier, #GenderIandD Advocate & #WomeninSTEM Champion, #NORDP Founding President and #TeamScience Expert","Chicago, IL",2011-01-17T20:04:28.000Z,821.0,654.0,1552.0,27.0
106316770,COVIDioms,COVID-19 Idioms,New idioms for the age of coronavirus,,2010-01-19T04:51:55.000Z,5.0,16.0,2.0,0.0
16597389,bethanyshondark,Bethany S. Mandel,Wife to @sethamandel | SAHM homeschooling momma to 👩🏻‍🦰🧑🏻‍🦰🧑🏻👶+ 🐕 | Editor @Ricochet | On @LadyBrainsCast | Neo-Nazi & grandma killer 💎,"DC burbs, NOT NEW JERSEY",2008-10-05T01:18:18.000Z,78411.0,2949.0,150251.0,1143.0
291819366,aradunsky,Alex Radunsky,"Doctorate in Public Health.  I want to know how our social structures influence the people's health and what we can do about it.

he/his","Cambridge, MA",2011-05-02T17:24:59.000Z,55.0,325.0,93.0,1.0
259336455,ezrothschild,Elanit Jakabovics,Mets fan living life in the nation's capital.,"Washington, DC",2011-03-01T17:15:45.000Z,149.0,289.0,1403.0,9.0
152581053,andrewsjoseph,Andrew Joseph,,,2010-06-06T09:43:42.000Z,122.0,488.0,4.0,1.0
17425484,jessicarichman,"Dr. Jessica Richman, PhD",,Global,2008-11-16T18:06:24.000Z,49560.0,21279.0,2839.0,1319.0
240555156,katycns,Katy Borner,"Engineer, Computer Scientist, Information Scientist, Science Mapper","Bloomington, IN, USA",2011-01-20T05:40:22.000Z,2142.0,106.0,749.0,156.0
18043783,ranganaut,Rajesh Kasturirangan,"Indian. Thinking about the ABCs of the 21st century: #Animals, #Brains and # #Climate. #EndFactoryFarming. Co-Founder, Socratus and CEO: https://t.co/z9EYo26G7X.","Massachusetts, USA",2008-12-11T08:16:41.000Z,1106.0,234.0,6250.0,48.0
19561993,MikeVidikan,Mike Vidikan,"Marketer, Futurist, Business Growth Specialist","Dallas, TX",2009-01-26T22:17:22.000Z,463.0,765.0,984.0,45.0
137357114,fbod58,Frank Bodi,,,2010-04-26T14:34:33.000Z,16.0,196.0,200.0,0.0
80356272,gmukunda,Gautam Mukunda,"Research Fellow @Kennedy_School @harvardcpl, host @Nasdaq's ""World, Reimagined,"" former prof @HarvardHBS & @Schwarzmanorg, author Indispensable, @Jeopardy champ","Boston, MA",2009-10-06T17:32:32.000Z,8445.0,4446.0,1213.0,267.0
126134234,benjaminpick,Benjamin Pick,,,2010-03-24T23:10:34.000Z,145.0,2780.0,147.0,2.0
15641505,seannyg,Sean Gerrish,"Googler, author of How Smart Machines Think, former quant. PhD in machine learning from Princeton, Tech lead manager in Google Ads Metrics, News, Fi",San Francisco,2008-07-29T03:20:57.000Z,363.0,337.0,730.0,12.0
15737259,2Enby2Furious,Mikol (sounds like Michael but spelled better),Transmasc nonbinary queer. Pro-fat. Ex-religious. Anti-fascist. they/them #BLM 🏳️‍🌈 🏳️‍⚧️ 🇵🇸 🤜🏻🐸,Murica,2008-08-05T15:25:46.000Z,435.0,1570.0,7271.0,9.0
19188700,twmalone,Thomas Malone,@MITSloan Professor of Information Technology and Organizational Studies; Founding Director of the MIT Center for Collective Intelligence; author of #Superminds,"Cambridge, MA",2009-01-19T16:12:36.000Z,2142.0,12.0,117.0,152.0
5408092,pgloor,Peter Gloor,"the more I know, the more I know what I don't know
life long learner, researcher, teacher, consultant
swarm creativity, happiness, SNA, people analytics",MIT,2007-04-22T18:04:02.000Z,956.0,47.0,70.0,82.0
135642893,ShlomoYaffe,Give me an Understanding Heart,"Rabbi@ Bnai Torah, Dean @ IATLAW","Springfield, MA",2010-04-21T22:08:24.000Z,718.0,956.0,2482.0,4.0
15717346,EricGBing,Eric G. Bing,Innovative solutions to global health & poverty. Prof @SMU. Co-author Pharmacy On A Bicycle Opinions are mine,"Dallas, TX",2008-08-04T02:38:27.000Z,767.0,678.0,1374.0,35.0
30291656,isserd,David Isser,Husband. Dad. Engineer.,"Nevada, USA",2009-04-10T19:28:49.000Z,67.0,25.0,8.0,3.0
255136055,jessegrauman,Jesse Grauman,"Tweets and opinions are my own, and mostly about the Mets.","Washington, DC",2011-02-20T19:09:02.000Z,394.0,1980.0,13165.0,18.0
44916484,daniel_abadi,Daniel Abadi,"Darnell-Kanal Professor of Computer Science at University of Maryland, College Park","College Park, MD",2009-06-05T15:29:24.000Z,7217.0,70.0,983.0,315.0
54637748,yingatcambridge,Ying Dong 董樱,Immigrant storytelling. Antarctica. Run.,,2009-07-07T18:43:51.000Z,530.0,979.0,5908.0,24.0
35886731,UriBraun,Uri Braun,,"Cambridge, MA",2009-04-27T22:33:31.000Z,38.0,119.0,22.0,3.0
17917336,havivakohl,havivakohl,"Opportunity Accelerator, Passionate about bringing education to the underserved, Social Entrepreneur, Women & Girls Advocate, Ideas to Action approach",North America,2008-12-06T05:27:31.000Z,207.0,123.0,776.0,10.0
46703592,sidrup,Sidharth (Sid) Rupani,"Supply Chain Design, Technology, and Data Analytics for Development","Cape Town, South Africa",2009-06-12T17:40:49.000Z,185.0,271.0,726.0,0.0
14111613,waseem,Waseem Daher,"@PilotHQ CEO. Formerly, @Ksplice + @Zulip cofounder. Lost on Jeopardy! Former film projectionist. Interested in things.","San Francisco, CA",2008-03-10T05:04:28.000Z,1386.0,467.0,218.0,51.0
22310997,josephcoughlin,Joseph Coughlin,"Director, Massachusetts Institute of Technology AgeLab https://t.co/4xQAYFuHLh","Cambridge, Massachusetts, USA",2009-02-28T23:57:26.000Z,11574.0,2580.0,11897.0,567.0
14595583,empetitt,clueless unicorn,optimistically misanthropic.,The internet,2008-04-30T03:40:04.000Z,13.0,65.0,189.0,0.0
24034915,rachelhklein,Rachel Klein,the girl with kaleidoscope eyes,"Chicago, IL",2009-03-12T20:56:18.000Z,152.0,119.0,2667.0,8.0
16114429,JonBKlein,Jon Klein,"Many good jobs from proteomics to compassion training. Dad, Husband, Son, Brother, Happy. Opinions are my own, not my employer's (@UofL) and RTs ≠ endorsements.","Louisville, Kentucky",2008-09-03T15:18:17.000Z,1099.0,773.0,5892.0,20.0
